Individu;Edat;Sexe
64669;22;Home
64670;22;Home
64671;22;Dona
64672;22;Home
64673;66;Home
64674;22;Dona
64675;49;Home
64676;23;Home
64677;52;Dona
64678;22;Dona
64679;22;Dona
64680;22;Home
64681;22;Dona
64682;22;Dona
64683;22;Dona
64684;22;Dona
64685;22;Home
64686;22;Home
64687;22;Home
64688;22;Home
64689;22;Dona
64690;22;Home
64691;22;Home
64692;22;Dona
64693;22;Dona
64694;22;Home
64695;22;Dona
64696;22;Home
64697;22;Home
64698;22;Dona
64699;22;Dona
64700;22;Dona
64701;22;Home
64702;22;Dona
64703;52;Home
64704;22;Home
64705;22;Dona
64706;22;Home
64707;22;Home
64708;22;Home
64709;23;Home
64710;22;Home
64711;22;Home
64712;22;Dona
64713;22;Dona
64714;22;Home
64715;22;Home
64716;22;Dona
64717;22;Home
64718;22;Dona
64719;22;Dona
64720;22;Home
64721;22;Home
64722;22;Home
64723;22;Dona
64724;22;Home
64725;22;Dona
64726;22;Dona
64727;22;Home
64728;22;Home
64729;22;Dona
64730;22;Home
64731;22;Dona
64732;22;Dona
64733;22;Dona
64734;22;Dona
64735;22;Home
64736;22;Dona
64737;22;Dona
64738;22;Dona
64739;22;Dona
64740;22;Home
64741;22;Home
64742;22;Dona
64743;22;Home
64744;22;Home
64745;22;Dona
64746;22;Dona
64747;22;Dona
64748;22;Dona
64749;22;Home
64750;22;Dona
64751;22;Dona
64752;22;Home
64753;22;Home
64754;22;Dona
64755;22;Dona
64756;22;Dona
64757;22;Dona
64758;22;Home
64759;22;Dona
64760;22;Dona
64761;22;Home
64762;22;Home
64763;22;Dona
64764;22;Dona
64765;22;Dona
64766;22;Dona
64767;22;Home
64768;22;Dona
64769;22;Dona
64770;22;Home
64771;22;Home
64772;22;Dona
64773;22;Home
64774;22;Dona
64775;84;Dona
64776;22;Home
64777;22;Dona
64778;22;Home
64779;64;Home
64780;64;Dona
64781;23;Home
64782;22;Home
64783;22;Home
64784;22;Home
64785;22;Dona
64786;22;Home
64787;22;Home
64788;22;Home
64789;22;Dona
64790;22;Dona
64791;57;Home
64792;55;Dona
64793;28;Dona
64794;25;Dona
64795;22;Home
64796;46;Dona
64797;22;Dona
64798;22;Dona
64799;22;Home
64800;44;Home
64801;22;Dona
64802;40;Dona
64803;45;Dona
64804;37;Home
64805;49;Dona
64806;66;Home
64807;64;Dona
64808;32;Home
64809;26;Home
64810;24;Home
64811;22;Home
64812;22;Dona
64813;22;Home
64814;22;Home
64815;22;Home
64816;67;Home
64817;62;Dona
64818;22;Home
64819;22;Home
64820;43;Home
64821;62;Home
64822;57;Dona
64823;25;Dona
64824;22;Dona
64825;22;Home
64826;22;Home
64827;66;Home
64828;64;Dona
64829;37;Home
64830;36;Home
64831;34;Home
64832;22;Dona
64833;51;Dona
64834;46;Dona
64835;55;Home
64836;49;Dona
64837;22;Dona
64838;22;Home
64839;87;Home
64840;88;Dona
64841;22;Home
64842;22;Dona
64843;22;Dona
64844;22;Dona
64845;22;Home
64846;22;Dona
64847;22;Dona
64848;22;Dona
64849;22;Dona
64850;22;Home
64851;22;Home
64852;22;Home
64853;22;Home
64854;22;Home
64855;22;Home
64856;22;Home
64857;22;Dona
64858;22;Dona
64859;22;Home
64860;22;Dona
64861;22;Home
64862;22;Home
64863;22;Dona
64864;22;Dona
64865;22;Dona
64866;22;Dona
64867;22;Dona
64868;22;Home
64869;22;Dona
64870;22;Dona
64871;22;Home
64872;22;Home
64873;22;Dona
64874;22;Home
64875;22;Dona
64876;22;Home
64877;22;Dona
64878;22;Home
64879;22;Home
64880;65;Dona
64881;50;Home
64882;53;Dona
64883;22;Dona
64884;79;Dona
64885;22;Dona
64886;52;Dona
64887;97;Home
64888;57;Home
64889;22;Dona
64890;69;Home
64891;54;Dona
64892;27;Home
64893;26;Home
64894;58;Home
64895;51;Dona
64896;33;Home
64897;32;Dona
64898;53;Home
64899;22;Home
64900;21;Home
64901;46;Home
64902;86;Home
64903;82;Dona
64904;46;Dona
64905;22;Dona
64906;22;Home
64907;22;Dona
64908;22;Dona
64909;80;Dona
64910;55;Dona
64911;32;Dona
64912;28;Dona
64913;54;Home
64914;69;Dona
64915;45;Home
64916;44;Dona
64917;45;Home
64918;56;Dona
64919;24;Home
64920;22;Home
64921;21;Home
64922;52;Home
64923;21;Home
64924;54;Home
64925;46;Dona
64926;22;Home
64927;40;Dona
64928;22;Dona
64929;22;Home
64930;22;Dona
64931;22;Home
64932;22;Home
64933;22;Home
64934;22;Home
64935;22;Home
64936;22;Dona
64937;22;Home
64938;22;Home
64939;22;Dona
64940;21;Home
64941;21;Home
64942;21;Home
64943;21;Home
64944;21;Dona
64945;21;Dona
64946;21;Home
64947;21;Home
64948;22;Dona
64949;21;Home
64950;21;Dona
64951;21;Dona
64952;21;Home
64953;21;Home
64954;21;Home
64955;21;Dona
64956;21;Home
64957;21;Home
64958;21;Home
64959;21;Home
64960;21;Dona
64961;21;Dona
64962;21;Dona
64963;21;Dona
64964;21;Dona
64965;21;Home
64966;21;Home
64967;21;Dona
64968;38;Dona
64969;21;Dona
64970;45;Dona
64971;86;Dona
64972;48;Dona
64973;59;Home
64974;22;Home
64975;65;Home
64976;62;Dona
64977;39;Dona
64978;36;Home
64979;28;Home
64980;21;Dona
64981;60;Home
64982;65;Dona
64983;59;Dona
64984;36;Dona
64985;34;Dona
64986;22;Home
64987;22;Home
64988;22;Dona
64989;50;Home
64990;43;Dona
64991;21;Dona
64992;60;Dona
64993;21;Dona
64994;21;Dona
64995;42;Dona
64996;64;Home
64997;49;Dona
64998;45;Home
64999;21;Dona
65000;22;Dona
65001;55;Home
65002;24;Dona
65003;43;Dona
65004;56;Home
65005;25;Home
65006;54;Dona
65007;36;Home
65008;49;Dona
65009;71;Home
65010;89;Dona
65011;21;Dona
65012;51;Home
65013;22;Home
65014;21;Dona
65015;49;Dona
65016;21;Dona
65017;54;Home
65018;53;Dona
65019;32;Dona
65020;49;Dona
65021;27;Home
65022;21;Home
65023;22;Home
65024;21;Home
65025;21;Home
65026;21;Home
65027;21;Home
65028;21;Dona
65029;21;Home
65030;21;Home
65031;50;Home
65032;21;Dona
65033;21;Dona
65034;21;Dona
65035;21;Dona
65036;21;Dona
65037;21;Home
65038;21;Home
65039;21;Home
65040;21;Home
65041;21;Dona
65042;21;Home
65043;21;Home
65044;21;Dona
65045;21;Dona
65046;21;Home
65047;21;Dona
65048;21;Dona
65049;44;Home
65050;21;Home
65051;21;Home
65052;21;Home
65053;21;Home
65054;21;Home
65055;21;Home
65056;21;Home
65057;21;Home
65058;21;Home
65059;21;Home
65060;21;Dona
65061;21;Dona
65062;21;Dona
65063;21;Dona
65064;21;Dona
65065;44;Home
65066;68;Home
65067;21;Home
65068;21;Dona
65069;21;Home
65070;21;Home
65071;21;Dona
65072;21;Home
65073;47;Home
65074;46;Dona
65075;21;Home
65076;22;Dona
65077;22;Home
65078;21;Home
65079;47;Dona
65080;25;Dona
65081;28;Dona
65082;51;Home
65083;22;Dona
65084;83;Dona
65085;58;Home
65086;49;Home
65087;21;Home
65088;24;Dona
65089;48;Home
65090;23;Dona
65091;43;Dona
65092;45;Home
65093;23;Home
65094;50;Dona
65095;32;Dona
65096;60;Home
65097;58;Dona
65098;41;Dona
65099;35;Dona
65100;33;Home
65101;24;Home
65102;22;Dona
65103;27;Dona
65104;21;Home
65105;22;Dona
65106;43;Home
65107;21;Dona
65108;21;Home
65109;21;Home
65110;51;Dona
65111;23;Home
65112;22;Dona
65113;48;Home
65114;51;Home
65115;35;Home
65116;21;Home
65117;44;Dona
65118;41;Dona
65119;48;Home
65120;86;Dona
65121;46;Home
65122;21;Dona
65123;22;Home
65124;21;Home
65125;48;Dona
65126;21;Dona
65127;21;Home
65128;21;Home
65129;21;Home
65130;21;Dona
65131;21;Dona
65132;21;Home
65133;21;Dona
65134;21;Dona
65135;21;Dona
65136;21;Home
65137;21;Home
65138;21;Home
65139;21;Dona
65140;21;Dona
65141;21;Dona
65142;21;Home
65143;21;Dona
65144;21;Home
65145;21;Dona
65146;21;Dona
65147;21;Home
65148;21;Home
65149;21;Dona
65150;21;Dona
65151;22;Home
65152;21;Home
65153;21;Dona
65154;21;Home
65155;21;Dona
65156;21;Home
65157;21;Dona
65158;21;Home
65159;21;Home
65160;21;Home
65161;21;Dona
65162;55;Home
65163;85;Dona
65164;44;Dona
65165;21;Home
65166;21;Home
65167;44;Dona
65168;52;Home
65169;23;Home
65170;58;Home
65171;71;Home
65172;73;Dona
65173;44;Home
65174;35;Home
65175;44;Dona
65176;56;Home
65177;47;Dona
65178;24;Dona
65179;31;Dona
65180;30;Dona
65181;21;Home
65182;21;Dona
65183;22;Dona
65184;59;Home
65185;61;Dona
65186;25;Dona
65187;54;Home
65188;25;Dona
65189;21;Dona
65190;21;Home
65191;78;Dona
65192;33;Home
65193;23;Dona
65194;26;Home
65195;57;Home
65196;36;Home
65197;21;Home
65198;23;Dona
65199;21;Dona
65200;41;Home
65201;23;Home
65202;66;Dona
65203;40;Dona
65204;38;Home
65205;37;Dona
65206;51;Dona
65207;22;Dona
65208;42;Home
65209;41;Dona
65210;21;Dona
65211;62;Home
65212;87;Home
65213;66;Home
65214;21;Dona
65215;21;Home
65216;60;Home
65217;21;Dona
65218;61;Dona
65219;24;Home
65220;21;Home
65221;25;Dona
65222;58;Home
65223;47;Home
65224;41;Dona
65225;21;Dona
65226;80;Dona
65227;21;Dona
65228;21;Home
65229;58;Dona
65230;40;Home
65231;46;Home
65232;48;Dona
65233;21;Dona
65234;21;Dona
65235;56;Dona
65236;21;Home
65237;21;Dona
65238;45;Home
65239;23;Home
65240;33;Dona
65241;31;Home
65242;57;Home
65243;49;Home
65244;21;Home
65245;21;Home
65246;55;Home
65247;45;Dona
65248;45;Dona
65249;55;Dona
65250;34;Home
65251;22;Home
65252;21;Home
65253;58;Dona
65254;61;Home
65255;64;Home
65256;65;Dona
65257;30;Home
65258;26;Dona
65259;46;Home
65260;52;Home
65261;83;Dona
65262;21;Dona
65263;21;Home
65264;21;Dona
65265;21;Home
65266;21;Dona
65267;42;Home
65268;53;Dona
65269;44;Dona
65270;50;Home
65271;51;Dona
65272;21;Home
65273;47;Dona
65274;52;Home
65275;21;Dona
65276;51;Home
65277;47;Dona
65278;39;Dona
65279;38;Dona
65280;21;Dona
65281;43;Dona
65282;21;Home
65283;21;Home
65284;46;Home
65285;21;Home
65286;21;Dona
65287;55;Home
65288;21;Home
65289;21;Dona
65290;64;Dona
65291;63;Dona
65292;45;Home
65293;46;Dona
65294;23;Dona
65295;57;Dona
65296;82;Dona
65297;21;Home
65298;41;Home
65299;46;Dona
65300;21;Home
65301;63;Home
65302;61;Dona
65303;40;Home
65304;34;Dona
65305;33;Home
65306;26;Home
65307;45;Dona
65308;23;Home
65309;48;Home
65310;53;Home
65311;52;Dona
65312;21;Home
65313;21;Home
65314;21;Home
65315;37;Home
65316;60;Home
65317;22;Home
65318;88;Dona
65319;56;Home
65320;27;Home
65321;50;Home
65322;21;Dona
65323;60;Home
65324;45;Dona
65325;21;Dona
65326;44;Dona
65327;21;Home
65328;21;Home
65329;49;Home
65330;56;Home
65331;21;Dona
65332;21;Home
65333;21;Home
65334;21;Dona
65335;21;Dona
65336;21;Dona
65337;21;Dona
65338;21;Dona
65339;21;Home
65340;45;Home
65341;21;Home
65342;21;Home
65343;21;Dona
65344;21;Home
65345;21;Dona
65346;21;Home
65347;21;Dona
65348;21;Home
65349;21;Dona
65350;21;Dona
65351;21;Home
65352;21;Dona
65353;21;Home
65354;21;Dona
65355;21;Home
65356;57;Home
65357;44;Home
65358;21;Home
65359;21;Dona
65360;21;Dona
65361;21;Dona
65362;21;Dona
65363;21;Home
65364;21;Home
65365;56;Home
65366;21;Home
65367;21;Dona
65368;21;Dona
65369;21;Dona
65370;21;Home
65371;21;Home
65372;21;Home
65373;21;Dona
65374;21;Dona
65375;21;Home
65376;21;Home
65377;21;Dona
65378;21;Dona
65379;21;Dona
65380;21;Home
65381;52;Dona
65382;21;Dona
65383;21;Home
65384;51;Home
65385;21;Dona
65386;21;Dona
65387;21;Home
65388;21;Dona
65389;21;Home
65390;21;Home
65391;21;Home
65392;21;Home
65393;21;Home
65394;21;Home
65395;21;Home
65396;21;Dona
65397;21;Home
65398;21;Dona
65399;21;Dona
65400;21;Home
65401;21;Home
65402;21;Home
65403;21;Home
65404;21;Dona
65405;46;Home
65406;21;Home
65407;21;Home
65408;55;Dona
65409;23;Dona
65410;22;Home
65411;45;Dona
65412;57;Dona
65413;46;Home
65414;31;Dona
65415;21;Dona
65416;21;Home
65417;48;Home
65418;21;Dona
65419;21;Home
65420;21;Dona
65421;21;Dona
65422;21;Home
65423;21;Home
65424;21;Dona
65425;22;Home
65426;56;Home
65427;21;Home
65428;21;Home
65429;46;Dona
65430;54;Home
65431;44;Home
65432;21;Home
65433;21;Dona
65434;21;Dona
65435;21;Dona
65436;21;Home
65437;21;Dona
65438;21;Home
65439;51;Home
65440;21;Home
65441;47;Dona
65442;21;Home
65443;21;Home
65444;21;Dona
65445;21;Dona
65446;21;Home
65447;21;Dona
65448;21;Home
65449;21;Dona
65450;21;Home
65451;21;Dona
65452;81;Home
65453;78;Dona
65454;21;Dona
65455;21;Dona
65456;21;Dona
65457;49;Dona
65458;44;Dona
65459;76;Home
65460;68;Home
65461;54;Dona
65462;36;Dona
65463;50;Dona
65464;61;Dona
65465;52;Dona
65466;21;Home
65467;21;Home
65468;21;Home
65469;21;Home
65470;21;Dona
65471;21;Dona
65472;27;Dona
65473;25;Home
65474;21;Dona
65475;57;Home
65476;66;Home
65477;63;Dona
65478;38;Home
65479;23;Dona
65480;53;Home
65481;54;Home
65482;52;Dona
65483;29;Home
65484;23;Dona
65485;45;Home
65486;21;Home
65487;53;Home
65488;57;Dona
65489;21;Home
65490;21;Home
65491;21;Dona
65492;45;Home
65493;44;Dona
65494;24;Dona
65495;44;Home
65496;52;Home
65497;53;Home
65498;47;Home
65499;68;Home
65500;63;Dona
65501;32;Home
65502;29;Home
65503;63;Home
65504;21;Dona
65505;50;Home
65506;51;Home
65507;47;Home
65508;46;Home
65509;90;Dona
65510;21;Dona
65511;21;Home
65512;26;Home
65513;52;Dona
65514;32;Home
65515;28;Home
65516;50;Home
65517;21;Dona
65518;40;Home
65519;48;Home
65520;54;Dona
65521;22;Dona
65522;54;Home
65523;51;Dona
65524;29;Home
65525;53;Dona
65526;57;Home
65527;51;Dona
65528;29;Home
65529;26;Home
65530;21;Home
65531;21;Home
65532;21;Home
65533;63;Home
65534;21;Dona
65535;21;Dona
65536;85;Home
65537;99;Dona
65538;44;Dona
65539;51;Dona
65540;96;Dona
65541;52;Dona
65542;41;Dona
65543;21;Home
65544;35;Dona
65545;45;Home
65546;21;Home
65547;21;Dona
65548;21;Home
65549;21;Dona
65550;21;Home
65551;21;Home
65552;49;Dona
65553;21;Home
65554;21;Home
65555;21;Home
65556;46;Home
65557;44;Dona
65558;43;Dona
65559;21;Dona
65560;21;Home
65561;48;Home
65562;44;Dona
65563;21;Dona
65564;59;Dona
65565;53;Home
65566;56;Dona
65567;22;Dona
65568;21;Home
65569;39;Dona
65570;21;Dona
65571;21;Home
65572;21;Dona
65573;21;Dona
65574;21;Dona
65575;21;Dona
65576;21;Home
65577;21;Home
65578;21;Home
65579;21;Home
65580;21;Home
65581;54;Home
65582;21;Dona
65583;44;Home
65584;48;Dona
65585;21;Dona
65586;23;Home
65587;21;Home
65588;21;Dona
65589;53;Home
65590;44;Dona
65591;21;Dona
65592;79;Dona
65593;46;Home
65594;49;Dona
65595;47;Home
65596;43;Dona
65597;42;Home
65598;61;Home
65599;70;Dona
65600;21;Dona
65601;21;Home
65602;21;Home
65603;21;Dona
65604;21;Dona
65605;45;Home
65606;52;Dona
65607;30;Dona
65608;34;Dona
65609;53;Home
65610;60;Home
65611;21;Home
65612;21;Home
65613;21;Home
65614;21;Home
65615;21;Dona
65616;21;Home
65617;21;Home
65618;21;Dona
65619;21;Home
65620;21;Dona
65621;21;Dona
65622;21;Home
65623;21;Dona
65624;21;Dona
65625;21;Home
65626;53;Home
65627;45;Dona
65628;21;Home
65629;21;Home
65630;21;Home
65631;21;Dona
65632;21;Home
65633;21;Home
65634;21;Dona
65635;21;Dona
65636;21;Home
65637;21;Home
65638;21;Home
65639;21;Home
65640;21;Home
65641;21;Home
65642;21;Dona
65643;21;Home
65644;21;Home
65645;21;Dona
65646;21;Home
65647;21;Home
65648;21;Home
65649;21;Dona
65650;21;Dona
65651;21;Home
65652;21;Dona
65653;21;Dona
65654;21;Home
65655;21;Home
65656;21;Dona
65657;21;Dona
65658;21;Dona
65659;72;Dona
65660;21;Dona
65661;21;Dona
65662;21;Home
65663;21;Home
65664;21;Home
65665;21;Home
65666;21;Dona
65667;21;Dona
65668;21;Dona
65669;21;Home
65670;21;Dona
65671;21;Home
65672;21;Dona
65673;21;Home
65674;52;Home
65675;21;Dona
65676;21;Home
65677;21;Home
65678;21;Home
65679;21;Dona
65680;21;Home
65681;21;Dona
65682;21;Dona
65683;21;Home
65684;21;Home
65685;21;Dona
65686;21;Home
65687;21;Home
65688;21;Home
65689;21;Home
65690;21;Dona
65691;21;Home
65692;21;Dona
65693;21;Dona
65694;21;Home
65695;21;Dona
65696;21;Home
65697;21;Dona
65698;21;Dona
65699;21;Home
65700;21;Dona
65701;21;Dona
65702;21;Dona
65703;21;Home
65704;21;Home
65705;21;Dona
65706;21;Dona
65707;89;Dona
65708;21;Dona
65709;21;Home
65710;21;Home
65711;21;Home
65712;21;Dona
65713;21;Home
65714;21;Home
65715;21;Home
65716;21;Home
65717;21;Home
65718;21;Dona
65719;48;Dona
65720;48;Home
65721;21;Dona
65722;21;Dona
65723;57;Home
65724;21;Home
65725;24;Home
65726;46;Dona
65727;56;Dona
65728;47;Home
65729;21;Dona
65730;21;Dona
65731;64;Home
65732;65;Dona
65733;35;Home
65734;33;Dona
65735;49;Home
65736;63;Home
65737;59;Dona
65738;39;Home
65739;21;Dona
65740;46;Dona
65741;21;Home
65742;21;Dona
65743;51;Home
65744;50;Dona
65745;25;Dona
65746;32;Home
65747;24;Home
65748;21;Home
65749;59;Home
65750;21;Home
65751;21;Home
65752;44;Dona
65753;79;Dona
65754;21;Home
65755;44;Home
65756;73;Dona
65757;23;Home
65758;21;Home
65759;47;Home
65760;21;Dona
65761;21;Dona
65762;21;Dona
65763;21;Dona
65764;21;Home
65765;21;Dona
65766;21;Dona
65767;47;Home
65768;45;Dona
65769;21;Dona
65770;21;Home
65771;21;Dona
65772;23;Home
65773;37;Dona
65774;59;Dona
65775;24;Home
65776;53;Dona
65777;21;Dona
65778;54;Home
65779;48;Home
65780;46;Dona
65781;48;Home
65782;24;Home
65783;21;Home
65784;56;Dona
65785;40;Home
65786;35;Home
65787;34;Home
65788;23;Dona
65789;21;Home
65790;45;Home
65791;47;Dona
65792;21;Dona
65793;65;Dona
65794;21;Home
65795;21;Dona
65796;40;Dona
65797;62;Home
65798;21;Dona
65799;61;Dona
65800;45;Dona
65801;23;Dona
65802;50;Dona
65803;21;Dona
65804;46;Home
65805;55;Home
65806;21;Dona
65807;21;Home
65808;21;Home
65809;21;Dona
65810;21;Dona
65811;21;Home
65812;21;Dona
65813;21;Home
65814;21;Home
65815;21;Home
65816;21;Dona
65817;21;Dona
65818;21;Home
65819;21;Dona
65820;21;Dona
65821;21;Dona
65822;21;Dona
65823;21;Dona
65824;62;Home
65825;49;Home
65826;21;Dona
65827;21;Home
65828;21;Dona
65829;21;Home
65830;39;Dona
65831;42;Home
65832;72;Home
65833;47;Home
65834;43;Home
65835;82;Dona
65836;42;Dona
65837;61;Home
65838;21;Dona
65839;21;Dona
65840;21;Home
65841;21;Dona
65842;21;Home
65843;21;Dona
65844;21;Dona
65845;21;Dona
65846;21;Dona
65847;21;Dona
65848;21;Home
65849;21;Dona
65850;21;Home
65851;21;Dona
65852;21;Home
65853;21;Home
65854;21;Dona
65855;21;Dona
65856;21;Home
65857;21;Home
65858;21;Dona
65859;21;Dona
65860;21;Home
65861;21;Dona
65862;21;Home
65863;21;Dona
65864;21;Dona
65865;21;Dona
65866;21;Home
65867;21;Dona
65868;21;Home
65869;21;Home
65870;21;Home
65871;21;Dona
65872;21;Dona
65873;21;Dona
65874;21;Home
65875;21;Home
65876;21;Dona
65877;21;Dona
65878;59;Home
65879;58;Dona
65880;29;Home
65881;26;Home
65882;21;Dona
65883;21;Home
65884;21;Home
65885;21;Home
65886;21;Home
65887;21;Home
65888;21;Dona
65889;21;Home
65890;47;Home
65891;49;Home
65892;61;Home
65893;21;Home
65894;21;Home
65895;48;Dona
65896;72;Dona
65897;46;Dona
65898;21;Dona
65899;21;Home
65900;23;Home
65901;21;Home
65902;21;Dona
65903;54;Home
65904;54;Dona
65905;23;Dona
65906;21;Home
65907;46;Home
65908;21;Home
65909;49;Home
65910;31;Dona
65911;49;Home
65912;44;Dona
65913;23;Home
65914;53;Home
65915;63;Home
65916;41;Dona
65917;43;Dona
65918;45;Home
65919;56;Home
65920;21;Home
65921;21;Dona
65922;21;Dona
65923;21;Home
65924;59;Home
65925;21;Home
65926;21;Dona
65927;21;Home
65928;21;Dona
65929;47;Home
65930;45;Home
65931;44;Home
65932;44;Dona
65933;21;Dona
65934;47;Dona
65935;52;Home
65936;43;Home
65937;56;Home
65938;21;Home
65939;64;Home
65940;58;Dona
65941;27;Home
65942;21;Home
65943;22;Home
65944;55;Home
65945;52;Dona
65946;27;Home
65947;23;Home
65948;56;Home
65949;57;Home
65950;35;Home
65951;33;Dona
65952;21;Home
65953;45;Dona
65954;21;Dona
65955;21;Dona
65956;21;Dona
65957;21;Home
65958;50;Home
65959;56;Dona
65960;30;Home
65961;52;Dona
65962;21;Dona
65963;21;Dona
65964;91;Home
65965;21;Home
65966;21;Home
65967;21;Home
65968;21;Dona
65969;21;Home
65970;21;Home
65971;21;Dona
65972;21;Home
65973;21;Dona
65974;21;Home
65975;21;Home
65976;21;Home
65977;21;Home
65978;21;Home
65979;21;Home
65980;21;Dona
65981;21;Home
65982;21;Home
65983;21;Home
65984;21;Dona
65985;21;Home
65986;21;Dona
65987;21;Dona
65988;21;Home
65989;21;Home
65990;21;Dona
65991;21;Home
65992;21;Home
65993;21;Dona
65994;21;Home
65995;21;Home
65996;21;Home
65997;21;Home
65998;21;Home
65999;21;Home
66000;21;Dona
66001;21;Home
66002;47;Home
66003;21;Home
66004;21;Home
66005;21;Dona
66006;21;Dona
66007;21;Dona
66008;21;Dona
66009;21;Home
66010;21;Home
66011;21;Dona
66012;21;Dona
66013;21;Home
66014;21;Dona
66015;21;Home
66016;21;Home
66017;21;Home
